chrom	start	end	name	strand	count_m	count_valid_m	percent_m
chr20	25751400	25751633	.	.	3143	5491	57.23912
chr20	25984969	25985244	.	.	8851	14550	60.83161
chr20	26276696	26276903	.	.	2962	5823	50.86725
chr20	28493650	28493993	.	.	171	306	55.88235
chr20	28603102	28603133	.	.	3947	8199	48.140015
chr20	29258782	29259828	.	.	1965	3641	53.968693
chr20	29320487	29320550	.	.	3266	5800	56.310345
chr20	29408076	29408112	.	.	4281	7162	59.773808
chr20	29408429	29408501	.	.	3747	6766	55.379837
chr20	29430893	29430940	.	.	2335	4397	53.10439
chr20	29430965	29431196	.	.	2121	4094	51.80752
chr20	29447793	29448032	.	.	1854	3524	52.610672
chr20	29448252	29448301	.	.	1660	2829	58.67798
chr20	29497411	29497494	.	.	5603	9990	56.086086
chr20	29497544	29497589	.	.	9799	16734	58.557426
chr20	29567734	29567820	.	.	1932	3489	55.37403
chr20	29567946	29568082	.	.	1462	2761	52.95183
chr20	29631421	29631705	.	.	2992	5353	55.89389
chr20	29689728	29689828	.	.	4088	7469	54.732895
chr20	29741148	29741179	.	.	2319	3783	61.300556
chr20	29742064	29742090	.	.	2139	3694	57.90471
chr20	29742118	29742153	.	.	2437	3934	61.947124
chr20	29742815	29742830	.	.	1949	3603	54.093807
chr20	29742907	29742938	.	.	1981	3607	54.92099
chr20	29743038	29743143	.	.	3828	6597	58.026375
chr20	29743379	29743445	.	.	2407	4187	57.487465
chr20	29743561	29743598	.	.	2935	5008	58.60623
chr20	29743623	29743670	.	.	2465	3986	61.841446
chr20	29744251	29744285	.	.	2440	4843	50.381996
chr20	29752579	29752719	.	.	2061	3875	53.187096
chr20	29762193	29762380	.	.	3186	6110	52.144028
chr20	29762408	29762442	.	.	1745	3080	56.65584
chr20	29762553	29762610	.	.	2290	4303	53.218685
chr20	29786113	29786749	.	.	2173	3931	55.278557
chr20	29878343	29878427	.	.	8044	14203	56.63592
chr20	30283685	30283723	.	.	1774	3488	50.86009
chr20	30284298	30284376	.	.	2595	4535	57.22161
chr20	30289061	30289260	.	.	2376	4963	47.874268
chr20	30289348	30289510	.	.	3243	6236	52.004494
chr20	30289989	30290261	.	.	3336	6634	50.286407
chr20	30290560	30290588	.	.	1670	3651	45.740894
chr20	30488080	30488170	.	.	3074	5398	56.947018
chr20	30488285	30488335	.	.	3016	5103	59.102486
chr20	30488409	30488478	.	.	2295	4434	51.759136
chr20	30488571	30488642	.	.	2628	4916	53.458096
chr20	30488680	30488716	.	.	1901	3617	52.557365
chr20	30488845	30488884	.	.	1952	3638	53.655857
chr20	30489112	30489161	.	.	1749	3680	47.527172
chr20	30489538	30489710	.	.	4038	7305	55.277206
chr20	30900317	30900395	.	.	2688	4514	59.548073
chr20	30900434	30900683	.	.	3681	6772	54.35617
chr20	30922166	30922186	.	.	2379	3913	60.79734
chr20	30922191	30922227	.	.	2722	4767	57.100903
chr20	30922333	30922414	.	.	5831	10699	54.50042
chr20	30922456	30922505	.	.	2373	4065	58.376385
chr20	31484163	31484199	.	.	2086	3719	56.090347
chr20	31547004	31548129	.	.	15810	31586	50.05382
chr20	31608910	31609068	.	.	2049	3732	54.903538
chr20	31849756	31849781	.	.	1687	3486	48.393574
chr20	31879274	31879315	.	.	2209	4015	55.01868
chr20	32560772	32560920	.	.	2326	4067	57.19203
chr20	33732989	33733109	.	.	1744	3113	56.02313
chr20	34205156	34205357	.	.	2497	4392	56.85337
chr20	34523024	34523140	.	.	1848	3786	48.811413
chr20	34680381	34680411	.	.	1704	3275	52.030533
chr20	36336133	36336200	.	.	2003	3245	61.72573
chr20	36436073	36436123	.	.	1879	3692	50.893826
chr20	36494981	36495136	.	.	2423	4399	55.0807
chr20	37037697	37037831	.	.	2172	4120	52.71845
chr20	37043524	37043863	.	.	2594	4334	59.852333
chr20	37178121	37178174	.	.	1720	3558	48.341766
chr20	37521237	37521264	.	.	2243	3587	62.531364
chr20	37521279	37522031	.	.	25856	44782	57.73748
chr20	37749399	37749869	.	.	2358	3771	62.52983
chr20	37903654	37903688	.	.	1719	3125	55.008
chr20	38144196	38144433	.	.	2249	3439	65.39692
chr20	38246960	38247124	.	.	2368	4025	58.8323
chr20	38336875	38336991	.	.	1940	3243	59.82115
chr20	38351392	38351748	.	.	1777	3407	52.157326
chr20	39652028	39652252	.	.	2363	4048	58.374508
chr20	40887368	40887456	.	.	1803	3334	54.079185
chr20	43513724	43514355	.	.	12028	23741	50.66341
chr20	43514439	43514744	.	.	10268	19993	51.35797
chr20	43514758	43515399	.	.	11052	20936	52.789455
chr20	44079965	44080096	.	.	1929	3452	55.88065
chr20	44115827	44115871	.	.	2354	4100	57.414635
chr20	44160017	44160076	.	.	2917	5187	56.236744
chr20	44160148	44160184	.	.	2413	4172	57.83797
chr20	44160255	44160308	.	.	3400	6475	52.509655
chr20	44160319	44160356	.	.	2215	3672	60.32135
chr20	44750200	44750246	.	.	2543	4334	58.675587
chr20	44750348	44750409	.	.	2797	5023	55.683857
chr20	44773314	44773650	.	.	2608	4528	57.59717
chr20	45304211	45304339	.	.	4949	9134	54.18218
chr20	45304346	45304388	.	.	3347	5682	58.905315
chr20	45304404	45304504	.	.	7066	12656	55.831223
chr20	45823881	45823961	.	.	2016	3805	52.982914
chr20	46009892	46009996	.	.	3121	5803	53.782528
chr20	46012447	46012496	.	.	2271	4348	52.23091
chr20	46012569	46012679	.	.	1699	3144	54.039444
chr20	46028584	46028836	.	.	2046	3887	52.636993
chr20	46153380	46153433	.	.	2230	3868	57.652534
chr20	46210322	46210342	.	.	1994	4232	47.117203
chr20	46291504	46291625	.	.	2008	3382	59.373154
chr20	47358106	47358261	.	.	2053	3849	53.338528
chr20	47978534	47978751	.	.	4817	10192	47.262558
chr20	49934592	49935169	.	.	2590	4704	55.05952
chr20	50111101	50111527	.	.	2959	5071	58.35141
chr20	50222813	50222981	.	.	1773	3054	58.055008
chr20	50394538	50394664	.	.	1910	3471	55.02737
chr20	50848938	50849076	.	.	2701	4945	54.620827
chr20	51030748	51030834	.	.	2013	3611	55.74633
chr20	51461650	51461750	.	.	2637	4420	59.660633
chr20	51565750	51566077	.	.	3113	5376	57.905506
chr20	52410452	52410596	.	.	2166	3767	57.499336
chr20	52984168	52984283	.	.	2679	4629	57.874268
chr20	53400213	53400462	.	.	2439	4597	53.056343
chr20	53867343	53867489	.	.	2313	4463	51.826126
chr20	54063846	54064385	.	.	2319	4225	54.887573
chr20	55415586	55415859	.	.	1897	3645	52.043896
chr20	56212479	56212669	.	.	1757	3495	50.271816
chr20	56734946	56735101	.	.	2369	3979	59.53757
chr20	56927295	56927356	.	.	2217	4144	53.49904
chr20	57112572	57112715	.	.	1856	3120	59.487183
chr20	57251432	57251655	.	.	1895	3566	53.14077
chr20	57262212	57262501	.	.	1727	3091	55.871887
chr20	57262562	57262649	.	.	1769	3269	54.114407
chr20	57282816	57282854	.	.	2193	3770	58.169758
chr20	57283287	57283344	.	.	1705	3518	48.46504
chr20	57348461	57348537	.	.	3490	5714	61.078053
chr20	57410221	57410418	.	.	1866	3848	48.492725
chr20	57482299	57482474	.	.	2551	4602	55.432423
chr20	57579823	57580016	.	.	2642	4714	56.04582
chr20	57658337	57658395	.	.	2086	3632	57.43392
chr20	58150583	58150674	.	.	2171	3602	60.27207
chr20	58542297	58542493	.	.	1373	2338	58.725403
chr20	58583312	58583457	.	.	1904	3425	55.591244
chr20	58816131	58816353	.	.	2482	4409	56.293945
chr20	58839351	58843218	.	.	97708	186014	52.52723
chr20	58850593	58851160	.	.	10012	20451	48.956043
chr20	58851218	58851780	.	.	10357	20804	49.783695
chr20	58851870	58851975	.	.	4408	9348	47.154472
chr20	58853861	58856279	.	.	68371	138557	49.345036
chr20	58868882	58868951	.	.	2830	5060	55.928856
chr20	58888341	58889320	.	.	38346	76809	49.923836
chr20	58889359	58890145	.	.	30736	61157	50.257534
chr20	59192014	59192062	.	.	2206	4265	51.72333
chr20	59526312	59526375	.	.	3146	5289	59.48194
chr20	59678835	59679088	.	.	2201	3555	61.9128
chr20	59933571	59933596	.	.	1941	3817	50.85145
chr20	59933636	59933680	.	.	4033	6981	57.77109
chr20	60115918	60115958	.	.	1563	3073	50.862347
chr20	60649733	60649886	.	.	2877	5112	56.279343
chr20	60786013	60786234	.	.	1925	3656	52.653175
chr20	61102236	61102363	.	.	1264	2498	50.60048
chr20	61515727	61515890	.	.	3400	5909	57.539345
chr20	61804182	61804280	.	.	1937	3521	55.01278
chr20	61830914	61831039	.	.	2020	3521	57.370068
chr20	62461293	62461371	.	.	1904	3498	54.431107
chr20	62477775	62477842	.	.	1880	3503	53.668285
chr20	62487201	62487352	.	.	2958	5348	55.3104
chr20	62549668	62549734	.	.	2110	3641	57.95111
chr20	62683737	62683966	.	.	8234	14642	56.235485
chr20	62773117	62773260	.	.	2102	3539	59.395306
chr20	62797088	62797165	.	.	1513	2883	52.480053
chr20	62832366	62832415	.	.	1840	2993	61.47678
chr20	62875294	62875486	.	.	2792	5290	52.778828
chr20	62964504	62964728	.	.	3637	6621	54.93128
chr20	62965490	62965569	.	.	2332	3949	59.052925
chr20	62999635	62999676	.	.	1957	3696	52.949135
chr20	63010848	63010946	.	.	3646	6662	54.72831
chr20	63029527	63029665	.	.	2306	4209	54.78736
chr20	63130018	63130161	.	.	2169	3653	59.37586
chr20	63151654	63151786	.	.	2349	3733	62.925262
chr20	63152166	63152198	.	.	2059	3630	56.721764
chr20	63232808	63233072	.	.	1405	2723	51.5975
chr20	63238584	63238717	.	.	1654	3151	52.491272
chr20	63252503	63252724	.	.	1993	3298	60.43056
chr20	63291106	63291145	.	.	2001	3371	59.35924
chr20	63322778	63322844	.	.	2469	4071	60.64849
chr20	63343616	63343660	.	.	2168	3768	57.537155
chr20	63405414	63405555	.	.	3325	5333	62.347645
chr20	63455123	63455177	.	.	1537	3250	47.29231
chr20	63477983	63478080	.	.	1770	3114	56.84008
chr20	63489036	63489098	.	.	1670	3239	51.55912
chr20	63499868	63499930	.	.	2068	3738	55.323704
chr20	63539300	63539358	.	.	1724	3191	54.02695
chr20	63567298	63567351	.	.	1749	2993	58.43635
chr20	63635885	63635983	.	.	2499	4497	55.57038
chr20	63686465	63686594	.	.	1607	3210	50.062305
chr20	63708791	63708864	.	.	2087	3554	58.72257
chr20	63750939	63751081	.	.	2169	4451	48.730625
chr20	63751132	63751336	.	.	4149	7898	52.532284
chr20	63775122	63775211	.	.	2766	5300	52.188675
chr20	63796164	63796238	.	.	2057	3983	51.644485
chr20	63822647	63822682	.	.	2166	4116	52.623905
chr20	63877936	63878171	.	.	5852	10093	57.980774
chr20	63938573	63938619	.	.	1875	3273	57.286896
chr20	63938764	63938837	.	.	3468	5889	58.889454
chr20	63938916	63939051	.	.	5629	9084	61.96609
chr20	63939165	63939207	.	.	2238	4283	52.25309
chr20	64048374	64048417	.	.	3013	5435	55.43698
chr20	64048426	64048454	.	.	2229	4018	55.47536
chr20	64048570	64048584	.	.	1675	3311	50.588947
chr20	64050604	64050719	.	.	1916	3358	57.057774
chr20	64057098	64057303	.	.	3750	7251	51.717007
chr20	64057415	64057457	.	.	1841	3595	51.210014
chr21	5105591	5105792	.	.	1793	3401	52.71979
chr21	5115924	5116096	.	.	2227	4074	54.663723
chr21	5121627	5121808	.	.	3979	7317	54.380207
chr21	5122037	5122339	.	.	5090	9586	53.098267
chr21	5123372	5123446	.	.	2315	3867	59.86553
chr21	5123473	5123576	.	.	1635	2738	59.715122
chr21	5123632	5123688	.	.	1435	2733	52.506405
chr21	5152398	5152522	.	.	1632	2930	55.699657
chr21	5370068	5371247	.	.	1221	2103	58.059914
chr21	5754491	5754550	.	.	899	1711	52.54237
chr21	5875075	5875134	.	.	869	1537	56.53871
chr21	6060288	6060372	.	.	1366	2336	58.476025
chr21	6093582	6093733	.	.	5136	10299	49.86892
chr21	6093761	6093804	.	.	1693	2927	57.840794
chr21	6125699	6125789	.	.	1839	3126	58.829178
chr21	6428707	6428765	.	.	246	454	54.18502
chr21	6508993	6509104	.	.	1008	1790	56.312847
chr21	6533275	6533329	.	.	1267	2232	56.765236
chr21	6548491	6548634	.	.	1267	2295	55.206974
chr21	6559970	6560029	.	.	836	1718	48.661236
chr21	6832070	6832160	.	.	1056	1875	56.32
chr21	6840062	6840095	.	.	1409	2551	55.23324
chr21	6840231	6840279	.	.	2082	3857	53.97978
chr21	6858560	6858585	.	.	1600	3046	52.527905
chr21	7032693	7032993	.	.	727	1274	57.064365
chr21	7569925	7569984	.	.	1257	2289	54.91481
chr21	7775530	7776067	.	.	2496	4584	54.45026
chr21	7972045	7972479	.	.	6215	11057	56.208736
chr21	7996035	7996802	.	.	11903	20060	59.33699
chr21	8021804	8022666	.	.	4071	7059	57.67106
chr21	8152561	8152620	.	.	847	1554	54.5045
chr21	8219710	8219731	.	.	149547	301732	49.562855
chr21	8220508	8220541	.	.	221661	391308	56.646175
chr21	8220844	8221014	.	.	143292	286019	50.09877
chr21	8221224	8221243	.	.	136308	237784	57.324295
chr21	8226201	8226375	.	.	291084	496238	58.658142
chr21	8226453	8226494	.	.	124865	207648	60.133015
chr21	8237062	8237148	.	.	35821	62559	57.25955
chr21	8250093	8250116	.	.	13669	28481	47.993397
chr21	8250983	8250999	.	.	5688	12190	46.661198
chr21	8255247	8255268	.	.	212	453	46.799118
chr21	8258069	8258085	.	.	82	159	51.57233
chr21	8258954	8258969	.	.	185	411	45.012165
chr21	8260586	8260639	.	.	538	1090	49.3578
chr21	8335606	8335665	.	.	265	453	58.498894
chr21	8378986	8379066	.	.	3190	5394	59.139782
chr21	8401980	8401989	.	.	3444	7605	45.285995
chr21	8402775	8402805	.	.	5870	12014	48.859665
chr21	8402905	8403252	.	.	5839	11349	51.449467
chr21	8403515	8403539	.	.	4299	7979	53.878933
chr21	8403789	8404013	.	.	11119	22440	49.54991
chr21	8404247	8404271	.	.	9892	20147	49.09912
chr21	8409200	8409233	.	.	34165	58053	58.8514
chr21	8409240	8409374	.	.	39768	70116	56.717438
chr21	8409452	8409493	.	.	32955	54868	60.062332
chr21	8446211	8446220	.	.	54382	118290	45.973457
chr21	8447240	8447325	.	.	31532	58303	54.082977
chr21	8447722	8447746	.	.	27814	53727	51.76913
chr21	8448430	8448452	.	.	58580	101450	57.742733
chr21	8453347	8453380	.	.	89351	150619	59.32253
chr21	8453387	8453521	.	.	109798	189801	57.849007
chr21	8453599	8453640	.	.	97524	160552	60.74294
chr21	8554187	8555508	.	.	2171	4095	53.015877
chr21	8768815	8769702	.	.	4128	7900	52.253162
chr21	8868280	8868638	.	.	797	1461	54.551678
chr21	8987938	8987968	.	.	2863	5257	54.460716
chr21	9042902	9042975	.	.	2852	5465	52.186646
chr21	9043110	9043212	.	.	6683	12150	55.004112
chr21	9043696	9043873	.	.	3010	5244	57.398933
chr21	9070682	9070735	.	.	2469	4643	53.176826
chr21	9136761	9137358	.	.	2245	4220	53.19905
chr21	9275370	9277054	.	.	4876	8239	59.181942
chr21	9277483	9279364	.	.	4666	8486	54.984684
chr21	9568069	9568874	.	.	3436	7043	48.78603
chr21	9600861	9601843	.	.	2515	4569	55.044865
chr21	9681310	9681799	.	.	1503	2670	56.292133
chr21	10327832	10328851	.	.	10102	18979	53.227253
chr21	10328925	10329746	.	.	13506	24737	54.598373
chr21	10468189	10469195	.	.	10292	19139	53.775013
chr21	10631453	10631855	.	.	3643	7082	51.44027
chr21	13133854	13134649	.	.	2181	3740	58.31551
chr21	13193069	13193722	.	.	2269	3750	60.506664
chr21	13543023	13544098	.	.	2557	4269	59.896935
chr21	13688373	13690476	.	.	940	1585	59.305996
chr21	13696868	13696933	.	.	1054	2073	50.844185
chr21	13697096	13697186	.	.	1250	2226	56.154537
chr21	13705062	13705095	.	.	599	1172	51.10921
chr21	13705256	13705301	.	.	1117	1886	59.225876
chr21	13723486	13723503	.	.	286	459	62.30937
chr21	13825627	13825661	.	.	2213	3961	55.869728
chr21	13980809	13980859	.	.	2468	4193	58.860004
chr21	14280804	14281168	.	.	5026	9467	53.08968
chr21	23524362	23524775	.	.	1979	3568	55.465244
chr21	31087907	31088022	.	.	2484	4194	59.227467
chr21	31874617	31874860	.	.	1888	3325	56.78195
chr21	31938470	31938566	.	.	2087	3683	56.66576
chr21	33190247	33190591	.	.	2925	5162	56.664085
chr21	33257228	33257302	.	.	1857	3402	54.58554
chr21	33490883	33491061	.	.	2230	3943	56.55592
chr21	33867674	33867797	.	.	3200	5401	59.248287
chr21	33867829	33867963	.	.	4329	8478	51.06157
chr21	34072814	34072920	.	.	3256	5713	56.992825
chr21	34074563	34074619	.	.	1643	3207	51.23168
chr21	34989954	34990318	.	.	2404	3776	63.665253
chr21	35050531	35050910	.	.	2255	4268	52.835052
chr21	36329081	36329243	.	.	3212	5557	57.800972
chr21	36773988	36774155	.	.	2032	3758	54.071312
chr21	37008849	37009025	.	.	3669	6227	58.92083
chr21	37258790	37258834	.	.	2061	3527	58.434933
chr21	37281884	37282078	.	.	2583	4281	60.33637
chr21	37631871	37632115	.	.	1935	3635	53.23246
chr21	37913999	37914062	.	.	2202	4069	54.116493
chr21	38989232	38989309	.	.	2304	4242	54.314007
chr21	39033988	39034081	.	.	2177	4131	52.69911
chr21	39385790	39386105	.	.	9280	17013	54.546524
chr21	42073190	42073287	.	.	2574	4851	53.061222
chr21	42098152	42098231	.	.	1984	3242	61.196793
chr21	42129683	42129966	.	.	1867	3300	56.575756
chr21	42403725	42403972	.	.	2519	4498	56.00267
chr21	42415264	42415483	.	.	2428	4365	55.624283
chr21	42746166	42746196	.	.	2042	3528	57.879818
chr21	42778118	42778210	.	.	3185	5275	60.379147
chr21	42781655	42781755	.	.	1722	3492	49.312714
chr21	43037100	43037190	.	.	2697	5193	51.9353
chr21	43141802	43141911	.	.	1337	2760	48.44203
chr21	43156819	43156951	.	.	2182	4179	52.213448
chr21	43168210	43168244	.	.	930	1962	47.40061
chr21	43168287	43168346	.	.	1416	2601	54.4406
chr21	43177498	43177728	.	.	977	1863	52.4423
chr21	43278065	43278248	.	.	2465	4053	60.81915
chr21	43362991	43363089	.	.	1761	3291	53.509567
chr21	43381256	43381301	.	.	1694	3051	55.52278
chr21	43444636	43444842	.	.	987	1656	59.601448
chr21	43444883	43445069	.	.	410	725	56.551723
chr21	43478189	43478273	.	.	1050	1927	54.488842
chr21	43657848	43657886	.	.	2253	4674	48.202824
chr21	43657986	43658019	.	.	2247	3935	57.102924
chr21	43718418	43718469	.	.	2124	3666	57.937805
chr21	43741450	43741473	.	.	1866	3384	55.14184
chr21	43760870	43760978	.	.	1852	3211	57.67674
chr21	43812342	43812386	.	.	1752	3393	51.63572
chr21	43854755	43854846	.	.	2360	4489	52.572952
chr21	44109537	44109716	.	.	1242	2067	60.087086
chr21	44139767	44140014	.	.	1096	2207	49.66017
chr21	44140120	44140424	.	.	1030	2083	49.44791
chr21	44141596	44141720	.	.	410	734	55.858307
chr21	44145872	44145953	.	.	404	722	55.955677
chr21	44285802	44285887	.	.	6196	11166	55.48988
chr21	44285994	44286018	.	.	2140	3625	59.034485
chr21	44369350	44369452	.	.	1923	3414	56.32689
chr21	44369509	44369554	.	.	1324	2631	50.32307
chr21	44425527	44425616	.	.	1841	3484	52.84156
chr21	44425648	44425706	.	.	2147	3523	60.942383
chr21	44574979	44575084	.	.	1920	3673	52.273346
chr21	44581599	44581801	.	.	2203	3796	58.03477
chr21	44594053	44594381	.	.	2010	3612	55.64784
chr21	44698431	44698524	.	.	2428	4159	58.379417
chr21	44699642	44699779	.	.	2236	3706	60.334595
chr21	44818782	44818803	.	.	1980	3480	56.89655
chr21	44818817	44818845	.	.	2409	4182	57.604015
chr21	44855048	44855194	.	.	3345	6581	50.82814
chr21	44855294	44855346	.	.	1794	3643	49.24513
chr21	44882217	44882389	.	.	2215	3897	56.838596
chr21	44919071	44919228	.	.	4409	7399	59.589134
chr21	44928448	44928611	.	.	2337	3913	59.724
chr21	44980861	44980904	.	.	1761	3262	53.985287
chr21	45146409	45146533	.	.	2515	4228	59.484394
chr21	45256713	45256787	.	.	1733	3505	49.443653
chr21	45257416	45257531	.	.	2442	4425	55.18644
chr21	45294542	45294670	.	.	3631	6374	56.965797
chr21	45294713	45294805	.	.	2307	4431	52.065
chr21	45302262	45302366	.	.	2111	4162	50.720806
chr21	45364364	45364437	.	.	1907	3557	53.612595
chr21	45543490	45543613	.	.	2246	4098	54.80722
chr21	45553754	45553957	.	.	1984	3888	51.028805
chr21	45615781	45615826	.	.	2415	3851	62.710983
chr21	45982872	45982904	.	.	1895	3285	57.686455
chr21	46296320	46296451	.	.	2125	3569	59.540485
chr21	46296479	46296615	.	.	4068	7222	56.327885
chr21	46432168	46432284	.	.	3463	5947	58.231045
chr21	46661344	46661564	.	.	9679	18079	53.537254
chr22	10531104	10532420	.	.	869	1570	55.350315
chr22	10537230	10538877	.	.	326	589	55.348045
chr22	10715835	10716657	.	.	8086	15820	51.112514
chr22	11034894	11035242	.	.	10866	20219	53.74153
chr22	11158512	11158588	.	.	2390	4006	59.66051
chr22	11158669	11158700	.	.	1285	2327	55.221313
chr22	11158704	11158733	.	.	1588	2597	61.147476
chr22	11158749	11158848	.	.	2805	4787	58.5962
chr22	11449403	11449684	.	.	713	1347	52.93244
chr22	11451550	11452235	.	.	607	1179	51.48431
chr22	11974166	11974218	.	.	1403	2879	48.732197
chr22	12048277	12049898	.	.	2748	5185	52.99904
chr22	12525233	12526137	.	.	3344	5979	55.92908
chr22	12694290	12695133	.	.	2630	4460	58.96861
chr22	12706721	12708880	.	.	5506	10203	53.96452
chr22	12883061	12884560	.	.	2227	4192	53.125
chr22	12884989	12886871	.	.	3789	6991	54.198254
chr22	15220220	15220289	.	.	290	514	56.42023
chr22	15328951	15330181	.	.	1945	3624	53.669975
chr22	15550934	15551612	.	.	2011	3547	56.6958
chr22	15793643	15794380	.	.	4712	8033	58.658035
chr22	15820927	15820967	.	.	2637	4868	54.17009
chr22	16503074	16503632	.	.	2995	5645	53.055798
chr22	16520272	16520434	.	.	14964	26884	55.66136
chr22	16520479	16520543	.	.	11032	19840	55.60484
chr22	16520557	16520658	.	.	11019	19678	55.996544
chr22	16603948	16603991	.	.	2849	5952	47.866264
chr22	17159985	17160082	.	.	2036	3547	57.40062
chr22	17767571	17767752	.	.	2146	3942	54.439373
chr22	17785455	17785543	.	.	2345	3715	63.122475
chr22	18025121	18025166	.	.	2264	3919	57.76984
chr22	18048449	18048481	.	.	2196	3800	57.789474
chr22	18219855	18219928	.	.	2589	4447	58.21902
chr22	18352045	18352190	.	.	1233	2092	58.938812
chr22	18404691	18404784	.	.	1593	2973	53.582237
chr22	18609462	18609556	.	.	3013	5394	55.85836
chr22	18634922	18635102	.	.	411	740	55.54054
chr22	18654221	18654345	.	.	1137	1930	58.91192
chr22	18715085	18715190	.	.	407	740	55
chr22	18715200	18715253	.	.	337	582	57.903778
chr22	18824359	18824761	.	.	886	1600	55.374996
chr22	19084600	19084686	.	.	3662	6467	56.625946
chr22	19151434	19151475	.	.	1979	3498	56.575184
chr22	19177693	19177759	.	.	1990	3477	57.233246
chr22	19768264	19768546	.	.	3844	6830	56.281113
chr22	20084354	20084657	.	.	2754	5143	53.548515
chr22	20149862	20150001	.	.	1783	3163	56.370533
chr22	20155096	20155358	.	.	4226	8492	49.764484
